datetime_utc,co,no,no2,nox,o3,pm10,pm25,relativehumidity,so2,temperature,wind_direction,wind_speed
2026-01-21 20:45:00+00:00,3.75,161.1,70.6,0.1685,9.8,337.0,168.0,92.0,6.55,8.9,242.0,0.3
2026-01-21 21:00:00+00:00,3.8600000000000003,176.2,56.65,0.17335,8.6,337.0,168.0,92.0,6.175,8.9,278.0,0.3
2026-01-21 21:15:00+00:00,3.97,191.3,42.7,0.1782,6.7,333.0,182.0,92.0,5.8,8.8,278.0,0.3
2026-01-21 21:30:00+00:00,4.0,176.0,69.2,0.1799,10.4,333.0,182.0,92.0,12.6,8.7,278.0,0.3
2026-01-21 21:45:00+00:00,3.94,154.1,98.9,0.1779,10.2,333.0,182.0,93.0,20.7,8.7,278.0,0.3
2026-01-21 22:00:00+00:00,3.89,180.1,51.5,0.1739,9.2,333.0,182.0,93.0,27.0,8.7,277.0,0.3
2026-01-21 22:15:00+00:00,3.95,202.8,23.5,0.1774,10.0,277.0,173.0,93.0,28.3,8.7,255.0,0.3
2026-01-21 22:30:00+00:00,4.24,235.5,6.2,0.1948,10.6,277.0,173.0,93.0,27.2,8.7,244.0,0.3
2026-01-21 22:45:00+00:00,4.47,248.3,24.1,0.2147,11.0,277.0,173.0,93.0,26.2,8.7,234.0,0.3
2026-01-21 23:00:00+00:00,4.49,250.8,27.3,0.2184,11.8,277.0,173.0,93.0,27.2,8.7,224.0,0.3
2026-01-21 23:15:00+00:00,4.26,244.2,28.8,0.21380000000000002,9.6,346.0,216.0,94.0,25.4,8.7,236.0,0.3
2026-01-21 23:30:00+00:00,4.08,230.1,27.6,0.2018,9.0,346.0,216.0,94.0,17.3,8.7,234.0,0.3
2026-01-21 23:45:00+00:00,3.8,217.0,27.6,0.1911,8.4,346.0,216.0,94.0,12.1,8.6,240.0,0.3
2026-01-22 00:00:00+00:00,3.52,201.1,28.6,0.1787,8.6,346.0,216.0,94.0,9.4,8.5,256.0,0.3
2026-01-22 00:15:00+00:00,3.3,171.7,47.6,0.16490000000000002,9.4,361.0,213.0,94.0,8.4,8.5,244.0,0.3
2026-01-22 00:30:00+00:00,3.16,156.2,45.3,0.15109999999999998,8.8,361.0,213.0,94.0,7.3,8.5,228.0,0.3
2026-01-22 00:45:00+00:00,3.06,145.1,49.1,0.1442,10.6,361.0,213.0,94.0,7.6,8.5,236.0,0.3
2026-01-22 01:00:00+00:00,3.05,123.2,79.0,0.1421,8.2,361.0,213.0,94.0,6.6,8.5,239.0,0.3
2026-01-22 01:15:00+00:00,3.1,136.8,53.2,0.1395,9.4,335.0,197.0,94.0,8.6,8.4,246.0,0.3
2026-01-22 01:30:00+00:00,3.02,148.0,30.3,0.1364,10.4,335.0,197.0,94.0,14.1,8.4,246.0,0.3
2026-01-22 01:45:00+00:00,2.93,149.0,27.1,0.1354,10.2,335.0,197.0,94.0,19.9,8.5,245.0,0.3
2026-01-22 02:00:00+00:00,2.82,150.1,29.5,0.1377,9.8,335.0,197.0,94.0,23.8,8.6,244.0,0.3
2026-01-22 02:15:00+00:00,2.74,149.3,30.3,0.1375,9.2,255.0,150.0,95.0,27.2,8.7,259.0,0.3
2026-01-22 02:30:00+00:00,2.69,146.6,29.5,0.1349,9.6,255.0,150.0,95.0,27.0,9.1,268.0,0.3
2026-01-22 02:45:00+00:00,2.69,131.9,44.7,0.131,10.8,255.0,150.0,95.0,26.7,9.7,268.0,0.3
2026-01-22 03:00:00+00:00,2.67,129.2,41.7,0.1272,12.7,255.0,150.0,94.0,26.5,10.3,215.0,0.3
2026-01-22 03:15:00+00:00,2.6,131.7,43.2,0.1301,11.4,306.0,164.0,93.0,24.4,10.7,163.0,0.3
2026-01-22 03:30:00+00:00,2.55,119.4,61.1,0.1295,11.0,306.0,164.0,91.0,18.1,11.2,135.0,0.3
2026-01-22 03:45:00+00:00,2.37,81.4,101.7,0.12029999999999999,13.1,306.0,164.0,88.0,10.5,11.7,117.0,0.3
2026-01-22 04:00:00+00:00,2.12,46.6,109.6,0.0963,18.4,306.0,164.0,85.0,4.7,12.1,138.0,0.3
2026-01-22 04:15:00+00:00,1.88,26.7,107.9,0.07909999999999999,24.1,388.0,218.0,82.0,4.2,12.6,127.0,0.3
2026-01-22 04:30:00+00:00,1.76,21.9,113.6,0.0782,23.7,388.0,218.0,79.0,2.9,12.9,131.0,0.5
2026-01-22 04:45:00+00:00,1.74,21.0,121.8,0.0819,22.3,388.0,218.0,76.0,4.7,13.3,111.0,0.3
2026-01-22 05:00:00+00:00,1.8,22.8,133.1,0.08929999999999999,22.9,388.0,218.0,70.0,5.0,13.8,96.0,0.6
2026-01-22 05:15:00+00:00,1.94,21.3,142.1,0.09290000000000001,29.0,321.0,149.0,65.0,4.7,14.1,103.0,1.2
2026-01-22 05:30:00+00:00,1.88,16.2,144.4,0.09,42.9,321.0,149.0,59.0,11.0,14.5,124.0,1.0
2026-01-22 05:45:00+00:00,1.8,8.7,142.9,0.0832,62.3,321.0,149.0,54.0,20.4,14.8,112.0,1.4
2026-01-22 06:00:00+00:00,1.65,4.1,124.5,0.0695,84.1,321.0,149.0,51.0,25.7,15.1,122.0,0.9
2026-01-22 06:15:00+00:00,1.51,3.0,97.6,0.0544,90.2,237.0,45.0,49.0,28.3,15.3,104.0,1.5
2026-01-22 06:30:00+00:00,1.49,3.2,93.4,0.0523,88.0,237.0,45.0,48.0,29.1,15.6,101.0,1.1
2026-01-22 06:45:00+00:00,1.45,3.4,88.5,0.0499,98.8,237.0,45.0,48.0,29.9,15.7,105.0,1.4
2026-01-22 07:00:00+00:00,1.34,3.1,81.2,0.0458,108.2,237.0,45.0,48.0,30.7,15.9,126.0,1.4
2026-01-22 07:15:00+00:00,1.18,3.0,76.3,0.043,111.1,228.0,64.0,48.0,27.5,16.1,166.0,1.1
2026-01-22 07:45:00+00:00,1.09,2.7,69.6,0.039200000000000006,110.5,228.0,64.0,46.0,13.4,16.5,143.0,0.8
2026-01-22 08:00:00+00:00,1.03,2.8,66.7,0.0378,114.9,228.0,64.0,45.0,6.3,16.6,131.0,0.8
2026-01-22 08:15:00+00:00,1.01,2.7,64.7,0.0366,123.3,207.0,107.0,46.0,1.8,16.6,148.0,1.2
2026-01-22 08:30:00+00:00,1.06,2.7,69.4,0.0391,128.0,207.0,107.0,46.0,1.8,16.5,115.0,1.0
2026-01-22 08:45:00+00:00,1.13,2.6,72.4,0.040600000000000004,123.7,207.0,107.0,46.0,4.5,16.5,111.0,1.2
2026-01-22 09:00:00+00:00,1.15,2.3,73.7,0.041100000000000005,118.6,207.0,107.0,46.0,3.4,16.5,126.0,0.7
2026-01-22 09:30:00+00:00,1.18,1.8,67.3,0.0373,127.0,235.0,58.0,46.0,11.0,16.3,124.0,1.4
2026-01-22 09:45:00+00:00,1.17,1.5,66.0,0.0363,133.7,235.0,58.0,48.0,18.1,16.2,99.0,1.1
2026-01-22 10:00:00+00:00,1.21,1.6,66.9,0.036899999999999995,144.1,235.0,58.0,49.0,24.6,16.0,102.0,1.5
2026-01-22 10:15:00+00:00,1.25,2.3,68.4,0.038299999999999994,137.0,307.0,33.0,50.0,29.3,15.8,87.0,1.4
2026-01-22 11:30:00+00:00,1.16,2.6,83.3,0.0465,88.8,244.0,64.0,58.0,23.8,14.4,107.0,1.3
2026-01-22 11:45:00+00:00,1.1,3.1,81.4,0.045899999999999996,86.4,244.0,64.0,58.0,14.9,14.2,110.0,1.2
2026-01-22 12:00:00+00:00,1.05,3.9,78.4,0.044899999999999995,77.2,244.0,64.0,58.0,6.8,14.2,110.0,1.2
2026-01-22 12:15:00+00:00,1.04,3.8,76.3,0.0437,70.0,244.0,100.0,58.0,2.6,14.2,110.0,1.2
2026-01-22 12:30:00+00:00,1.09,3.2,78.8,0.0445,46.5,244.0,100.0,58.0,2.1,14.2,110.0,1.2
2026-01-22 13:00:00+00:00,1.34,4.4,93.2,0.053200000000000004,24.3,244.0,100.0,58.0,0.7,14.2,110.0,1.2
2026-01-22 13:15:00+00:00,1.45,4.8,91.2,0.0523,20.6,244.0,70.0,58.0,0.0,14.2,110.0,1.2
2026-01-22 13:30:00+00:00,1.5,5.2,88.0,0.051,19.6,244.0,70.0,58.0,7.6,14.2,110.0,1.2
2026-01-22 13:45:00+00:00,1.6,5.3,87.8,0.051,18.6,244.0,70.0,58.0,18.1,14.2,110.0,1.2
2026-01-22 14:00:00+00:00,1.67,5.9,87.8,0.0515,18.0,244.0,70.0,58.0,24.4,14.2,110.0,1.2
2026-01-22 14:15:00+00:00,1.88,7.0,88.5,0.0515,19.0,244.0,79.0,58.0,24.4,14.2,110.0,1.2
2026-01-22 14:30:00+00:00,2.2,7.0,91.6,0.0515,14.7,244.0,79.0,58.0,26.2,14.2,110.0,1.2
2026-01-22 14:45:00+00:00,2.26,7.0,99.8,0.0515,14.7,244.0,79.0,58.0,27.0,14.2,110.0,1.2
2026-01-22 15:00:00+00:00,2.22,7.0,99.8,0.0515,14.7,244.0,79.0,58.0,26.2,14.2,110.0,1.2
2026-01-22 15:15:00+00:00,2.14,7.0,99.8,0.0515,14.7,244.0,144.0,58.0,27.2,14.2,110.0,1.2
2026-01-22 15:30:00+00:00,2.13,7.0,99.8,0.0515,14.7,244.0,144.0,58.0,23.6,14.2,110.0,1.2
2026-01-22 15:45:00+00:00,2.1,7.0,99.8,0.0515,14.7,244.0,144.0,58.0,16.2,14.2,110.0,1.2
2026-01-22 16:00:00+00:00,1.94,7.0,99.8,0.0515,14.7,244.0,144.0,58.0,9.2,14.2,110.0,1.2
2026-01-22 16:15:00+00:00,1.77,7.0,99.8,0.0515,14.7,244.0,171.0,58.0,4.2,14.2,110.0,1.2
2026-01-22 16:30:00+00:00,1.66,7.0,99.8,0.0515,14.7,244.0,171.0,58.0,0.0,14.2,110.0,1.2
2026-01-22 16:45:00+00:00,1.51,7.0,99.8,0.0515,14.7,244.0,171.0,58.0,0.16666666666666666,14.2,110.0,1.2
2026-01-22 17:00:00+00:00,1.39,7.0,99.8,0.0515,14.7,244.0,171.0,58.0,0.3333333333333333,14.2,110.0,1.2
2026-01-22 17:15:00+00:00,1.44,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,0.5,14.2,110.0,1.2
2026-01-22 17:30:00+00:00,1.35,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,5.8,14.2,110.0,1.2
2026-01-22 17:45:00+00:00,1.32,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,15.5,14.2,110.0,1.2
2026-01-22 18:00:00+00:00,1.31,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,23.1,14.2,110.0,1.2
2026-01-22 19:00:00+00:00,1.18,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,27.0,14.2,110.0,1.2
2026-01-22 19:15:00+00:00,1.09,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,26.5,14.2,110.0,1.2
2026-01-22 19:30:00+00:00,1.04,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,23.1,14.2,110.0,1.2
2026-01-22 19:45:00+00:00,1.04,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,14.7,14.2,110.0,1.2
2026-01-22 20:00:00+00:00,1.02,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,8.6,14.2,110.0,1.2
2026-01-22 20:15:00+00:00,0.97,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,5.5,14.2,110.0,1.2
2026-01-22 21:15:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,2.9,14.2,110.0,1.2
2026-01-22 21:30:00+00:00,1.03,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,9.2,14.2,110.0,1.2
2026-01-22 21:45:00+00:00,1.01,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,16.5,14.2,110.0,1.2
2026-01-22 22:00:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,21.7,14.2,110.0,1.2
2026-01-22 22:15:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,25.4,14.2,110.0,1.2
2026-01-22 22:30:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,25.7,14.2,110.0,1.2
2026-01-22 22:45:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,24.9,14.2,110.0,1.2
2026-01-22 23:00:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,24.6,14.2,110.0,1.2
2026-01-22 23:15:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,24.1,14.2,110.0,1.2
2026-01-22 23:30:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,20.7,14.2,110.0,1.2
2026-01-22 23:45:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,13.6,14.2,110.0,1.2
2026-01-23 00:00:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,10.0,14.2,110.0,1.2
2026-01-23 00:15:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,6.3,14.2,110.0,1.2
2026-01-23 00:30:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,3.9,14.2,110.0,1.2
2026-01-23 00:45:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,2.1,14.2,110.0,1.2
2026-01-23 01:30:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,5.5,14.2,110.0,1.2
2026-01-23 01:45:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,15.7,14.2,110.0,1.2
2026-01-23 02:00:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,22.3,14.2,110.0,1.2
2026-01-23 02:15:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,25.4,14.2,110.0,1.2
2026-01-23 02:30:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,25.7,14.2,110.0,1.2
2026-01-23 02:45:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,24.1,14.2,110.0,1.2
2026-01-23 03:00:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,25.7,14.2,110.0,1.2
2026-01-23 03:15:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,27.0,14.2,110.0,1.2
2026-01-23 03:30:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,23.1,14.2,110.0,1.2
2026-01-23 03:45:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,14.9,14.2,110.0,1.2
2026-01-23 04:00:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,11.3,14.2,110.0,1.2
2026-01-23 04:15:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,7.1,14.2,110.0,1.2
2026-01-23 04:30:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,5.0,14.2,110.0,1.2
2026-01-23 04:45:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,4.2,14.2,110.0,1.2
2026-01-23 05:15:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,0.5,14.2,110.0,1.2
2026-01-23 05:30:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,3.1,14.2,110.0,1.2
2026-01-23 06:00:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,21.7,14.2,110.0,1.2
2026-01-23 06:15:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,24.4,14.2,110.0,1.2
2026-01-23 06:30:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,25.9,14.2,110.0,1.2
2026-01-23 06:45:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,26.2,14.2,110.0,1.2
2026-01-23 07:00:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,26.7,14.2,110.0,1.2
2026-01-23 07:15:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,26.2,14.2,110.0,1.2
2026-01-23 07:30:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,22.8,14.2,110.0,1.2
2026-01-23 07:45:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,16.2,14.2,110.0,1.2
2026-01-23 08:00:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,10.0,14.2,110.0,1.2
2026-01-23 08:15:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,6.0,14.2,110.0,1.2
2026-01-23 08:30:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,2.9,14.2,110.0,1.2
2026-01-23 08:45:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,3.1,14.2,110.0,1.2
2026-01-23 09:00:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,1.8,14.2,110.0,1.2
2026-01-23 09:15:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,0.3,14.2,110.0,1.2
2026-01-23 09:30:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,5.2,14.2,110.0,1.2
2026-01-23 09:45:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,15.5,14.2,110.0,1.2
2026-01-23 10:00:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,23.8,14.2,110.0,1.2
2026-01-23 10:15:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,26.2,14.2,110.0,1.2
2026-01-23 10:30:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,26.5,14.2,110.0,1.2
2026-01-23 10:45:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,27.0,14.2,110.0,1.2
2026-01-23 11:00:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,28.6,14.2,110.0,1.2
2026-01-23 11:15:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,29.3,14.2,110.0,1.2
2026-01-23 11:30:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,25.4,14.2,110.0,1.2
2026-01-23 11:45:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,18.6,14.2,110.0,1.2
2026-01-23 12:00:00+00:00,1.0,7.0,99.8,0.0515,14.7,244.0,91.0,58.0,12.6,14.2,110.0,1.2
